ticker,date,open,high,low,close
AXISBANK,2010-05-17,254.0,255.4199981689453,246.1000061035156,179.02096557617188
AXISBANK,2010-05-18,252.44000244140625,253.94000244140625,249.25999450683597,177.95721435546875
AXISBANK,2010-05-19,248.6000061035156,248.8000030517578,238.6699981689453,170.91525268554688
AXISBANK,2010-05-20,241.1999969482422,245.6000061035156,236.4499969482422,180.3039703369141
AXISBANK,2010-05-21,236.1499938964844,244.6000061035156,234.58999633789062,181.45330810546875
AXISBANK,2010-05-24,243.1300048828125,248.0,238.05999755859372,178.87103271484375
AXISBANK,2010-05-25,237.55999755859372,237.8000030517578,231.0,173.72886657714844
AXISBANK,2010-05-26,234.0,238.3999938964844,230.00999450683597,172.6840362548828
AXISBANK,2010-05-27,231.3999938964844,244.3999938964844,229.42999267578125,181.47569274902344
AXISBANK,2010-05-28,245.0,247.6000061035156,241.16000366210938,182.90118408203125
AXISBANK,2010-05-31,243.16000366210938,247.6000061035156,242.0200042724609,183.94601440429688
AXISBANK,2010-06-01,247.0,247.6000061035156,235.3999938964844,176.38577270507812
AXISBANK,2010-06-02,239.0,241.38999938964844,233.6999969482422,179.2889862060547
AXISBANK,2010-06-03,242.1999969482422,249.6000061035156,242.1999969482422,185.43121337890625
AXISBANK,2010-06-04,248.0,251.6000061035156,248.0,185.9013671875
AXISBANK,2010-06-07,243.72000122070312,245.0,239.1999969482422,181.3264312744141
AXISBANK,2010-06-08,242.8800048828125,248.5200042724609,242.8800048828125,183.028076171875
AXISBANK,2010-06-09,244.97999572753903,250.77999877929688,244.97999572753903,185.03565979003903
AXISBANK,2010-06-10,247.92999267578125,250.0,244.0500030517578,186.28201293945312
AXISBANK,2010-06-11,250.3999938964844,252.02999877929688,247.6499938964844,185.95361328125
AXISBANK,2010-06-14,250.1999969482422,252.3999938964844,248.0500030517578,187.5507659912109
AXISBANK,2010-06-15,248.82000732421875,251.3000030517578,246.0399932861328,185.8715362548828
AXISBANK,2010-06-16,250.0,250.0,243.0200042724609,182.19216918945312
AXISBANK,2010-06-17,244.0,244.6000061035156,238.38999938964844,181.35629272460938
AXISBANK,2010-06-18,243.0,245.5500030517578,240.4600067138672,180.8338623046875
AXISBANK,2010-06-21,244.0,250.4199981689453,244.0,186.1775360107422
AXISBANK,2010-06-22,248.0200042724609,251.5800018310547,246.25,184.4385986328125
AXISBANK,2010-06-23,245.05999755859372,251.3000030517578,245.05999755859372,186.490966796875
AXISBANK,2010-06-24,248.05999755859372,253.6999969482422,248.05999755859372,188.5508270263672
AXISBANK,2010-06-25,252.1999969482422,255.52999877929688,247.47999572753903,186.4461975097656
AXISBANK,2010-06-28,250.1999969482422,253.25999450683597,248.3999938964844,188.3642578125
AXISBANK,2010-06-29,251.0200042724609,251.82000732421875,246.8000030517578,185.1848907470703
AXISBANK,2010-06-30,245.0,249.19000244140625,244.4199981689453,185.4461212158203
AXISBANK,2010-07-01,248.3999938964844,248.3999938964844,243.00999450683597,184.1400451660156
AXISBANK,2010-07-02,247.0,249.6000061035156,246.4199981689453,184.6699676513672
AXISBANK,2010-07-05,247.22000122070312,249.0,245.08999633789062,184.4833831787109
AXISBANK,2010-07-06,248.0,251.77999877929688,247.1999969482422,187.07310485839844
AXISBANK,2010-07-07,252.3999938964844,252.3999938964844,245.9199981689453,184.6475524902344
AXISBANK,2010-07-08,252.0,252.07000732421875,247.75999450683597,185.3192443847656
AXISBANK,2010-07-09,249.91000366210938,255.57000732421875,249.7899932861328,190.02853393554688
AXISBANK,2010-07-12,255.4499969482422,258.95999145507807,253.1100006103516,192.29737854003903
AXISBANK,2010-07-13,257.70001220703125,260.77999877929693,254.6300048828125,193.9989776611328
AXISBANK,2010-07-14,261.60000610351557,265.19000244140625,260.82000732421875,196.2006378173828
AXISBANK,2010-07-15,270.0,271.10000610351557,263.1199951171875,201.5517578125
AXISBANK,2010-07-16,272.0,273.77999877929693,267.48001098632807,202.5741729736328
AXISBANK,2010-07-19,271.0,273.39999389648443,268.67001342773443,203.11903381347656
AXISBANK,2010-07-20,273.04998779296875,277.79998779296875,271.70001220703125,204.3355255126953
AXISBANK,2010-07-21,274.20001220703125,275.0,267.3599853515625,201.08154296875
AXISBANK,2010-07-22,268.04998779296875,273.5599975585937,267.0,202.5219573974609
AXISBANK,2010-07-23,273.0,279.0,273.0,207.47010803222656
AXISBANK,2010-07-26,278.0,279.35000610351557,275.0,206.85812377929688
AXISBANK,2010-07-27,277.39999389648443,279.19000244140625,273.60000610351557,205.156494140625
AXISBANK,2010-07-28,276.79998779296875,276.79998779296875,268.20001220703125,201.49948120117188
AXISBANK,2010-07-29,270.0,275.0,268.510009765625,203.8354949951172
AXISBANK,2010-07-30,272.0,273.39999389648443,267.39999389648443,200.52931213378903
AXISBANK,2010-08-02,270.01998901367193,272.33999633789057,268.02999877929693,201.6189117431641
AXISBANK,2010-08-03,270.14999389648443,274.32000732421875,269.0599975585937,202.4026031494141
AXISBANK,2010-08-04,272.0,272.67001342773443,265.01998901367193,198.73068237304688
AXISBANK,2010-08-05,266.89999389648443,268.8099975585937,262.41000366210943,196.5215606689453
AXISBANK,2010-08-06,263.54998779296875,266.16000366210943,261.14999389648443,196.1782073974609
AXISBANK,2010-08-09,262.8599853515625,264.3599853515625,258.79998779296875,195.5065460205078
AXISBANK,2010-08-10,262.0,263.0,257.70001220703125,193.2825164794922
AXISBANK,2010-08-11,258.98001098632807,260.29998779296875,255.3300018310547,192.41677856445312
AXISBANK,2010-08-12,256.0,263.97000122070307,254.97000122070312,196.37229919433597
AXISBANK,2010-08-13,264.0,267.20001220703125,264.0,198.2530059814453
AXISBANK,2010-08-16,266.10000610351557,269.33999633789057,264.72000122070307,199.50685119628903
AXISBANK,2010-08-17,267.39999389648443,268.70999145507807,264.66000366210943,198.63363647460938
AXISBANK,2010-08-18,266.14999389648443,271.79998779296875,264.0,201.9920959472656
AXISBANK,2010-08-19,271.60000610351557,273.20001220703125,268.39999389648443,203.5294952392578
AXISBANK,2010-08-20,271.60000610351557,275.0,270.510009765625,204.04444885253903
AXISBANK,2010-08-23,273.39999389648443,277.1400146484375,272.07998657226557,206.1715087890625
AXISBANK,2010-08-24,275.0,277.0,271.57998657226557,204.81320190429688
AXISBANK,2010-08-25,272.79998779296875,276.20001220703125,271.57998657226557,203.2533721923828
AXISBANK,2010-08-26,272.60000610351557,275.0,270.0,204.16390991210938
AXISBANK,2010-08-27,273.39999389648443,276.64999389648443,263.72000122070307,198.0664367675781
AXISBANK,2010-08-30,266.39999389648443,269.79998779296875,262.39999389648443,197.61865234375
AXISBANK,2010-08-31,255.3699951171875,268.0,230.0,198.61871337890625
AXISBANK,2010-09-01,266.1300048828125,271.79998779296875,266.1300048828125,202.11895751953125
AXISBANK,2010-09-02,271.82000732421875,279.16000366210943,271.82000732421875,207.18649291992188
AXISBANK,2010-09-03,280.0,280.0,273.10000610351557,205.9326629638672
AXISBANK,2010-09-06,276.79998779296875,281.10000610351557,276.6400146484375,208.171630859375
AXISBANK,2010-09-07,279.20001220703125,281.27999877929693,275.39999389648443,208.59703063964844
AXISBANK,2010-09-08,278.0,278.54000854492193,274.6199951171875,206.1715087890625
AXISBANK,2010-09-09,277.0,278.3800048828125,273.45999145507807,205.89535522460938
AXISBANK,2010-09-13,277.20001220703125,286.57000732421875,277.20001220703125,212.88092041015625
AXISBANK,2010-09-14,286.1000061035156,287.3999938964844,281.1199951171875,212.89585876464844
AXISBANK,2010-09-15,285.79998779296875,295.0,285.20001220703125,219.4187164306641
AXISBANK,2010-09-16,294.0,304.6000061035156,292.42999267578125,221.6278076171875
AXISBANK,2010-09-17,297.010009765625,302.6000061035156,296.20001220703125,224.86685180664062
AXISBANK,2010-09-20,301.0,313.3999938964844,297.6400146484375,230.88970947265625
AXISBANK,2010-09-21,310.1000061035156,316.510009765625,305.0299987792969,228.48654174804688
AXISBANK,2010-09-22,307.20001220703125,310.3999938964844,303.0,228.32980346679688
AXISBANK,2010-09-23,306.3999938964844,307.94000244140625,297.94000244140625,223.1876373291016
AXISBANK,2010-09-24,299.239990234375,302.5899963378906,295.0799865722656,224.9191131591797
AXISBANK,2010-09-27,303.989990234375,305.3599853515625,298.6400146484375,224.9638671875
AXISBANK,2010-09-28,300.79998779296875,303.9800109863281,298.4800109863281,224.68771362304688
AXISBANK,2010-09-29,290.0400085449219,304.4700012207031,290.0400085449219,225.448974609375
AXISBANK,2010-09-30,302.0899963378906,308.5899963378906,297.489990234375,229.3597412109375
AXISBANK,2010-10-01,307.6000061035156,316.79998779296875,307.6000061035156,235.0691070556641
AXISBANK,2010-10-04,316.3999938964844,319.239990234375,314.2200012207031,235.40496826171875
AXISBANK,2010-10-05,315.4200134277344,318.0799865722656,314.0199890136719,235.13624572753903
AXISBANK,2010-10-06,318.0,319.739990234375,310.4800109863281,233.1883544921875
AXISBANK,2010-10-07,312.45001220703125,316.6000061035156,312.20001220703125,234.15110778808597
AXISBANK,2010-10-08,314.3999938964844,316.739990234375,311.2200012207031,234.3974151611328
AXISBANK,2010-10-11,315.239990234375,321.1000061035156,307.6300048828125,231.48678588867188
AXISBANK,2010-10-12,313.1700134277344,313.17999267578125,305.0199890136719,230.3448944091797
AXISBANK,2010-10-13,310.20001220703125,318.92999267578125,309.4100036621094,237.14389038085938
AXISBANK,2010-10-14,319.0,321.70001220703125,311.45001220703125,233.43463134765625
AXISBANK,2010-10-15,313.0,315.0,299.2200012207031,224.20265197753903
AXISBANK,2010-10-18,285.3999938964844,299.79998779296875,285.3999938964844,221.2024383544922
AXISBANK,2010-10-19,297.79998779296875,299.4599914550781,292.4100036621094,219.19483947753903
AXISBANK,2010-10-20,293.0,295.3999938964844,290.20001220703125,217.2096099853516
AXISBANK,2010-10-21,294.0,302.6499938964844,292.0,224.8370513916016
AXISBANK,2010-10-22,302.7699890136719,302.7699890136719,292.20001220703125,218.5231170654297
AXISBANK,2010-10-25,293.3999938964844,298.0,292.0,218.6052398681641
AXISBANK,2010-10-26,294.0,294.04998779296875,291.04998779296875,217.8514404296875
AXISBANK,2010-10-27,292.1000061035156,292.5400085449219,287.6099853515625,215.9930877685547
AXISBANK,2010-10-28,291.1000061035156,294.239990234375,288.0,215.6572265625
AXISBANK,2010-10-29,289.760009765625,296.6000061035156,286.2099914550781,219.575439453125
AXISBANK,2010-11-01,297.7799987792969,304.8699951171875,296.4200134277344,225.9266357421875
AXISBANK,2010-11-02,304.79998779296875,307.5,302.6099853515625,227.8670654296875
AXISBANK,2010-11-03,305.6300048828125,308.7200012207031,305.6000061035156,229.28509521484372
AXISBANK,2010-11-04,310.1400146484375,311.1000061035156,307.6199951171875,230.5239715576172
AXISBANK,2010-11-08,311.79998779296875,316.79998779296875,307.7200012207031,232.24050903320312
AXISBANK,2010-11-09,311.0,313.3500061035156,308.20001220703125,233.1958312988281
AXISBANK,2010-11-10,313.3999938964844,313.3999938964844,307.260009765625,230.37472534179688
AXISBANK,2010-11-11,309.20001220703125,311.9599914550781,303.5,227.2401428222656
AXISBANK,2010-11-12,305.6000061035156,305.6000061035156,296.2900085449219,222.70252990722656
AXISBANK,2010-11-15,300.04998779296875,307.0,297.010009765625,227.1356658935547
AXISBANK,2010-11-16,306.75,306.7900085449219,289.0,219.29180908203125
AXISBANK,2010-11-18,299.79998779296875,299.79998779296875,277.79998779296875,212.85108947753903
AXISBANK,2010-11-19,286.2300109863281,286.2300109863281,274.010009765625,206.6864776611328
AXISBANK,2010-11-22,280.0,290.760009765625,274.0,213.5376892089844
AXISBANK,2010-11-23,284.20001220703125,285.3999938964844,276.0599975585937,212.2092437744141
AXISBANK,2010-11-24,285.6000061035156,286.19000244140625,274.0,206.701416015625
AXISBANK,2010-11-25,277.04000854492193,279.1400146484375,267.22000122070307,200.44720458984372
AXISBANK,2010-11-26,268.20001220703125,273.45001220703125,259.39999389648443,198.6560211181641
AXISBANK,2010-11-29,269.79000854492193,269.79998779296875,264.20001220703125,198.3873443603516
AXISBANK,2010-11-30,265.79998779296875,277.95999145507807,263.04000854492193,204.0220947265625
AXISBANK,2010-12-01,274.010009765625,285.7799987792969,274.0,212.61973571777344
AXISBANK,2010-12-02,288.20001220703125,292.20001220703125,284.6300048828125,217.23199462890625
AXISBANK,2010-12-03,291.07000732421875,291.07000732421875,277.76998901367193,209.88819885253903
AXISBANK,2010-12-06,284.94000244140625,284.94000244140625,275.20001220703125,206.35060119628903
AXISBANK,2010-12-07,277.0,277.010009765625,261.5,197.70074462890625
AXISBANK,2010-12-08,263.79998779296875,263.79998779296875,248.66000366210938,186.804443359375
AXISBANK,2010-12-09,252.47999572753903,259.79998779296875,245.94000244140625,185.94618225097656
AXISBANK,2010-12-10,250.6000061035156,266.0,249.6000061035156,197.5589141845703
AXISBANK,2010-12-13,268.0,271.0,258.6199951171875,197.12608337402344
AXISBANK,2010-12-14,266.760009765625,266.98001098632807,257.04000854492193,194.54380798339844
AXISBANK,2010-12-15,260.0,264.20001220703125,256.010009765625,193.6855316162109
AXISBANK,2010-12-16,260.92999267578125,263.94000244140625,257.01998901367193,195.4394073486328
AXISBANK,2010-12-20,262.0,262.0,253.3699951171875,189.7001800537109
AXISBANK,2010-12-21,256.17999267578125,264.77999877929693,256.0,196.7827606201172
AXISBANK,2010-12-22,265.60000610351557,265.89999389648443,260.83999633789057,195.7826995849609
AXISBANK,2010-12-23,264.5599975585937,264.5599975585937,261.92999267578125,196.14840698242188
AXISBANK,2010-12-24,260.0,264.95999145507807,260.0,197.32757568359372
AXISBANK,2010-12-27,265.8800048828125,266.0,262.01998901367193,196.5215606689453
AXISBANK,2010-12-28,264.3800048828125,264.3800048828125,257.3099975585937,192.3869171142578
AXISBANK,2010-12-29,258.1099853515625,263.0,258.1099853515625,195.8946228027344
AXISBANK,2010-12-30,264.0,267.739990234375,261.01998901367193,199.0888977050781
AXISBANK,2010-12-31,267.35000610351557,271.60000610351557,266.3800048828125,201.52191162109372
AXISBANK,2011-01-03,273.0,274.39999389648443,268.45999145507807,204.1415100097656
AXISBANK,2011-01-04,274.57998657226557,275.32000732421875,268.70001220703125,201.20101928710938
AXISBANK,2011-01-05,270.20001220703125,270.20001220703125,260.60000610351557,195.67071533203125
AXISBANK,2011-01-06,263.26998901367193,264.42001342773443,260.0,194.91696166992188
AXISBANK,2011-01-07,260.07000732421875,260.07000732421875,252.77999877929688,191.15548706054688
AXISBANK,2011-01-10,257.0,261.0,249.25999450683597,187.26715087890625
AXISBANK,2011-01-11,252.0200042724609,265.10000610351557,252.0,194.07359313964844
AXISBANK,2011-01-12,261.19000244140625,264.57000732421875,258.0,196.03646850585938
AXISBANK,2011-01-13,261.70001220703125,265.51998901367193,252.22000122070312,188.8866729736328
AXISBANK,2011-01-14,253.9600067138672,255.3999938964844,239.0,179.35614013671875
AXISBANK,2011-01-17,242.3999938964844,248.0,240.0200042724609,183.4459991455078
AXISBANK,2011-01-18,246.02999877929688,259.58999633789057,246.02999877929688,190.79725646972656
AXISBANK,2011-01-19,256.0,259.39999389648443,253.6000061035156,191.07339477539062
AXISBANK,2011-01-20,254.8000030517578,266.69000244140625,251.0,191.81971740722656
AXISBANK,2011-01-21,255.0,258.73001098632807,253.1999969482422,192.1107940673828
AXISBANK,2011-01-24,257.79998779296875,268.95001220703125,257.79998779296875,197.88731384277344
AXISBANK,2011-01-25,265.60000610351557,268.79998779296875,258.75,193.6258087158203
AXISBANK,2011-01-27,262.79998779296875,265.20001220703125,257.39999389648443,193.8870391845703
AXISBANK,2011-01-28,260.0,260.8800048828125,248.69000244140625,187.10296630859372
AXISBANK,2011-01-31,246.41000366210938,252.55999755859372,245.72999572753903,185.4162750244141
AXISBANK,2011-02-01,250.72999572753903,251.52999877929688,246.8000030517578,185.4834289550781
AXISBANK,2011-02-02,251.0,251.3999938964844,243.2100067138672,182.85638427734372
AXISBANK,2011-02-03,243.6000061035156,252.67999267578125,243.6000061035156,187.5283660888672
AXISBANK,2011-02-04,249.07000732421875,253.66000366210938,242.44000244140625,182.4906768798828
AXISBANK,2011-02-07,248.47999572753903,248.47999572753903,243.0500030517578,183.3788299560547
AXISBANK,2011-02-08,245.0200042724609,246.8000030517578,236.4199981689453,177.7291717529297
AXISBANK,2011-02-09,237.0,239.00999450683597,230.0,173.2437744140625
AXISBANK,2011-02-10,231.22000122070312,238.9600067138672,230.0,173.97515869140625
AXISBANK,2011-02-11,233.0200042724609,245.94000244140625,232.6300048828125,182.3563537597656
AXISBANK,2011-02-14,241.4199981689453,255.17999267578125,241.4199981689453,189.5732879638672
AXISBANK,2011-02-15,255.47999572753903,257.66000366210943,250.05999755859372,190.28228759765625
AXISBANK,2011-02-16,253.02999877929688,261.0,253.02999877929688,193.5660858154297
AXISBANK,2011-02-17,269.76998901367193,269.76998901367193,258.41000366210943,196.6558990478516
AXISBANK,2011-02-18,263.60000610351557,268.260009765625,258.010009765625,193.5660858154297
AXISBANK,2011-02-21,258.0,262.60000610351557,255.6000061035156,195.0811767578125
AXISBANK,2011-02-22,254.25999450683597,258.79998779296875,251.6000061035156,188.7672576904297
AXISBANK,2011-02-23,251.9900054931641,255.8000030517578,250.25999450683597,187.3268585205078
AXISBANK,2011-02-24,248.6000061035156,250.1999969482422,236.0,177.67691040039062
AXISBANK,2011-02-25,241.17999267578125,248.8000030517578,238.75,183.96841430664062
AXISBANK,2011-02-28,246.6000061035156,258.66000366210943,242.3999938964844,181.8861846923828
AXISBANK,2011-03-01,247.0,259.79998779296875,246.69000244140625,192.3719940185547
AXISBANK,2011-03-03,255.6000061035156,264.0,252.22000122070312,195.5065460205078
AXISBANK,2011-03-04,264.8800048828125,268.20001220703125,262.6300048828125,198.2679443359375
AXISBANK,2011-03-07,261.0,262.0,253.1999969482422,191.5659637451172
AXISBANK,2011-03-08,257.20001220703125,263.60000610351557,256.6199951171875,195.76026916503903
AXISBANK,2011-03-09,263.39999389648443,265.91000366210943,258.39999389648443,194.1855773925781
AXISBANK,2011-03-10,259.42999267578125,259.42999267578125,255.0,191.812255859375
AXISBANK,2011-03-11,255.1999969482422,259.39999389648443,251.66000366210938,188.92398071289062
AXISBANK,2011-03-14,253.1999969482422,259.3800048828125,253.1999969482422,192.60337829589844
AXISBANK,2011-03-15,250.6699981689453,259.95999145507807,249.13999938964844,191.49880981445312
AXISBANK,2011-03-16,258.0,265.0,258.0,196.82009887695312
AXISBANK,2011-03-17,260.0,265.67001342773443,257.260009765625,192.71530151367188
AXISBANK,2011-03-18,259.60000610351557,260.0,252.22000122070312,189.4464263916016
AXISBANK,2011-03-21,257.60000610351557,258.0,252.22000122070312,190.96144104003903
AXISBANK,2011-03-22,257.60000610351557,261.0,255.6000061035156,193.4317779541016
AXISBANK,2011-03-23,259.0,263.5,258.26998901367193,196.3424072265625
AXISBANK,2011-03-24,263.6400146484375,266.8800048828125,261.510009765625,196.94696044921875
AXISBANK,2011-03-25,268.5599975585937,273.98001098632807,265.3900146484375,203.73849487304688
AXISBANK,2011-03-28,274.0,278.45999145507807,273.010009765625,206.6192779541016
AXISBANK,2011-03-29,275.51998901367193,286.3500061035156,275.51998901367193,212.2764129638672
AXISBANK,2011-03-30,285.3800048828125,286.42999267578125,282.7099914550781,212.91827392578125
AXISBANK,2011-03-31,285.79998779296875,288.7099914550781,277.20999145507807,209.54486083984372
AXISBANK,2011-04-01,282.05999755859375,283.3999938964844,275.72000122070307,210.1269836425781
AXISBANK,2011-04-04,282.2200012207031,288.3800048828125,281.39999389648443,213.7616271972656
AXISBANK,2011-04-05,289.6000061035156,289.6000061035156,281.82000732421875,212.6645050048828
AXISBANK,2011-04-06,284.0,288.3399963378906,283.0,213.2914276123047
AXISBANK,2011-04-07,286.0,291.6000061035156,283.3399963378906,215.79904174804688
AXISBANK,2011-04-08,289.20001220703125,292.0899963378906,287.04998779296875,216.38864135742188
AXISBANK,2011-04-11,287.44000244140625,287.9800109863281,280.79000854492193,210.4404602050781
AXISBANK,2011-04-13,279.0,289.17999267578125,278.8699951171875,214.68702697753903
AXISBANK,2011-04-15,285.2099914550781,291.5799865722656,284.32000732421875,213.4332275390625
